5
60
0.123121,0.119217,0.0919129,0.0530331,0.0394879,0.0640335,0.0785492,0.0733974,0.0777612,0.0719718,0.080184,0.0772135,0.077122,0.0835166,0.0737895,0.0663347,0.0582138,0.0682134,0.0823347,0.100699,0.106791,0.100064,0.0964881,0.104609,0.114003,0.110731,0.103912,0.118215,0.137337,0.0875464,0.162799,0.162646,0.150243,0.144294,0.143145,0.129773,0.108855,0.105302,0.104331,0.0842582,0.082122,0.0894715,0.0950326,0.108694,0.108939,0.0989271,0.111811,0.105463,0.0980951,0.0877427,0.132204,0.100932,0.0931635,0.0691533,0.104916,0.121649,0.11203,0.0985033,0.0835332,0.0800336,
0.107467,0.0987333,0.0911333,0.0665333,0.0490667,0.0574,0.0640667,0.0562667,0.0544667,0.056,0.0415333,0.0371333,0.0312667,0.0288667,0.0257333,0.0274667,0.027,0.0234,0.0322667,0.0348667,0.0548667,0.06,0.0648667,0.0662667,0.0688,0.0655333,0.0788,0.0859333,0.0922,0.107467,0.3464,0.3464,0.3464,0.3464,0.3464,0.3464,0.345467,0.2616,0.245133,0.252,0.3172,0.3008,0.2092,0.329333,0.3204,0.257533,0.3342,0.341333,0.328667,0.292067,0.291533,0.325733,0.346,0.260467,0.243467,0.314267,0.317533,0.289067,0.260067,0.0619333,
0.260495,0.249266,0.182041,0.127928,0.155255,0.151028,0.180369,0.205924,0.211594,0.203032,0.195698,0.201149,0.194809,0.188471,0.201473,0.201363,0.222703,0.211482,0.198706,0.193372,0.221263,0.211817,0.218263,0.201705,0.198263,0.221489,0.233822,0.238489,0.260495,0.0808889,0.268299,0.26797,0.269415,0.269637,0.268076,0.242187,0.168325,0.14773,0.138565,0.189619,0.113183,0.151759,0.21783,0.256174,0.241949,0.197988,0.221096,0.265374,0.259228,0.244005,0.246244,0.154903,0.159465,0.191476,0.257419,0.252916,0.224962,0.197844,0.236408,0.145818,
0.100413,0.088193,0.0562296,0.0467508,0.039633,0.0444678,0.050038,0.0540716,0.0503836,0.048464,0.0477343,0.0476495,0.0442999,0.0426239,0.0418254,0.028561,0.0354386,0.0402275,0.0506691,0.062935,0.0723923,0.0715084,0.0731401,0.0710189,0.0722599,0.0814665,0.086321,0.0938713,0.10705,0.0836296,0.232645,0.248145,0.247333,0.232754,0.220649,0.196007,0.158346,0.185963,0.17394,0.159989,0.157181,0.152207,0.190178,0.20373,0.214024,0.205857,0.177943,0.200773,0.175886,0.198771,0.179108,0.184046,0.209814,0.162347,0.171602,0.176911,0.191516,0.208126,0.212238,0.188172,
0.350395,0.348195,0.331526,0.321249,0.323819,0.335444,0.336583,0.331263,0.33493,0.341329,0.343698,0.338136,0.347828,0.312676,0.294658,0.32485,0.318728,0.323365,0.315923,0.332744,0.339961,0.338678,0.32883,0.336272,0.345481,0.336045,0.336957,0.340698,0.371197,0,0.153106,0.202829,0.202942,0.202381,0.202494,0.202833,0.202948,0.192665,0.143189,0.108407,0.182308,0.132173,0.133949,0.176388,0.140712,0.138124,0.105946,0.0930675,0.155292,0.149602,0.067387,0.175252,0.123911,0.130236,0.136778,0.140075,0.165081,0.145994,0.116378,0.180335,
